Field.Number,Date,Year,Cell,ObsDepth,Fullness_veg,Fullness_alg,PHOTO,SampleKept,RakeNotes,SciName,ComName,Leaf Description (if ID unkn),DOM,Present_Site,Present_Rake,Present_Lab,Kept,Weight_g,Volume_mL,LabNotes
2024-LCS-NWA-220824-002A,22-Aug-24,2024,West,0.92,3,0,TRUE,TRUE,,Myriophyllum spicatum,Eurasian water milfoil,,0,1,1,1,1,2.1,2,
2024-LCS-NWA-220824-002A,22-Aug-24,2024,West,0.92,3,0,TRUE,TRUE,,Nelumbo lutea,American lotus,,0,1,0,1,1,15.4,19,
2024-LCS-NWA-220824-002A,22-Aug-24,2024,West,0.92,3,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,1,1,1,0,0,,,
2024-LCS-NWA-220824-002A,22-Aug-24,2024,West,0.92,3,0,TRUE,TRUE,,Pontederia cordata,Pickerelweed,,0,1,0,0,0,,,
2024-LCS-NWA-220824-002A,22-Aug-24,2024,West,0.92,3,0,TRUE,TRUE,,Potamogeton zosteriformis,Flat-stemmed pondweed,,0,1,0,1,1,0.3,0,
2024-LCS-NWA-220824-002A,22-Aug-24,2024,West,0.92,3,0,TRUE,TRUE,,Sagittaria sp.,Arrowhead sp.,,0,1,0,1,1,6.9,8,
2024-LCS-NWA-220824-002A,22-Aug-24,2024,West,0.92,3,0,TRUE,TRUE,,Sparganium sp.,Burreed sp.,,0,1,0,0,0,,,
2024-LCS-NWA-220824-002A,22-Aug-24,2024,West,0.92,3,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-220824-002A,22-Aug-24,2024,West,0.92,3,0,TRUE,TRUE,,Stuckenia pectinatus,Sago pondweed,,0,1,0,0,0,,,
2024-LCS-NWA-220824-002A,22-Aug-24,2024,West,0.92,3,0,TRUE,TRUE,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,,,
2024-LCS-NWA-220824-002A,22-Aug-24,2024,West,0.92,3,0,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,,,
2024-LCS-NWA-220824-003A,22-Aug-24,2024,West,0.84,3,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,76.7,77,
2024-LCS-NWA-220824-003A,22-Aug-24,2024,West,0.84,3,0,TRUE,TRUE,,Elodea canadensis,Common waterweed,,0,1,0,1,1,0.2,0,
2024-LCS-NWA-220824-003A,22-Aug-24,2024,West,0.84,3,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-220824-003A,22-Aug-24,2024,West,0.84,3,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-220824-003A,22-Aug-24,2024,West,0.84,3,0,TRUE,TRUE,,Myriophyllum spicatum,Eurasian water milfoil,,0,1,0,0,0,,,
2024-LCS-NWA-220824-003A,22-Aug-24,2024,West,0.84,3,0,TRUE,TRUE,,Nelumbo lutea,American lotus,,0,1,0,0,0,,,
2024-LCS-NWA-220824-003A,22-Aug-24,2024,West,0.84,3,0,TRUE,TRUE,,Nitellopsis obtusa,Starry stonewort,,0,1,1,1,1,153.7,160,
2024-LCS-NWA-220824-003A,22-Aug-24,2024,West,0.84,3,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,1,1,0,0,0,,,
2024-LCS-NWA-220824-003A,22-Aug-24,2024,West,0.84,3,0,TRUE,TRUE,,Potamogeton pusillus,Slender pondweed,,0,1,1,1,1,3.3,4,
2024-LCS-NWA-220824-003A,22-Aug-24,2024,West,0.84,3,0,TRUE,TRUE,,Potamogeton robbinsii,Fern pondweed,,0,1,0,0,0,,,
2024-LCS-NWA-220824-003A,22-Aug-24,2024,West,0.84,3,0,TRUE,TRUE,,Sparganium sp.,Burreed sp.,,0,1,0,0,0,,,
2024-LCS-NWA-220824-003A,22-Aug-24,2024,West,0.84,3,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-220824-003A,22-Aug-24,2024,West,0.84,3,0,TRUE,TRUE,,Utricularia vulgaris,Common bladderwort,,0,1,1,1,1,18.9,20,
2024-LCS-NWA-220824-003A,22-Aug-24,2024,West,0.84,3,0,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,,,
2024-LCS-NWA-220824-004A,22-Aug-24,2024,West,0.99,1,0,FALSE,TRUE,no photo - veg flung off as roots ripped out,Ceratophyllum demersum,Coontail,,0,1,0,1,1,1.1,1,
2024-LCS-NWA-220824-004A,22-Aug-24,2024,West,0.99,1,0,FALSE,TRUE,no photo - veg flung off as roots ripped out,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,1,2.9,3,
2024-LCS-NWA-220824-004A,22-Aug-24,2024,West,0.99,1,0,FALSE,TRUE,no photo - veg flung off as roots ripped out,Lemna minor,Lesser duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-220824-004A,22-Aug-24,2024,West,0.99,1,0,FALSE,TRUE,no photo - veg flung off as roots ripped out,Nymphaea sp.,White water lily,,1,1,1,1,1,353.4,430,
2024-LCS-NWA-220824-004A,22-Aug-24,2024,West,0.99,1,0,FALSE,TRUE,no photo - veg flung off as roots ripped out,Sagittaria sp.,Arrowhead sp.,,0,1,1,1,1,43.3,75,"Leaves: 5mL, Stems: 70mL"
2024-LCS-NWA-220824-004A,22-Aug-24,2024,West,0.99,1,0,FALSE,TRUE,no photo - veg flung off as roots ripped out,Spirodela polyrhiza,Greater duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-220824-004A,22-Aug-24,2024,West,0.99,1,0,FALSE,TRUE,no photo - veg flung off as roots ripped out,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,,,
2024-LCS-NWA-220824-005A,22-Aug-24,2024,West,1.04,1,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,1,1,1,1,1,73,80,
2024-LCS-NWA-220824-005A,22-Aug-24,2024,West,1.04,1,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,,,
2024-LCS-NWA-220824-005A,22-Aug-24,2024,West,1.04,1,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-220824-005A,22-Aug-24,2024,West,1.04,1,0,TRUE,TRUE,,Lemna sp.,Duckweed sp.,round leaves,0,1,0,1,1,0,0,
2024-LCS-NWA-220824-005A,22-Aug-24,2024,West,1.04,1,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-220824-005A,22-Aug-24,2024,West,1.04,1,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,0,1,0,0,0,,,
2024-LCS-NWA-220824-005A,22-Aug-24,2024,West,1.04,1,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-220824-005A,22-Aug-24,2024,West,1.04,1,0,TRUE,TRUE,,Unknown Submerged,Unknown Submerged,,0,1,0,1,1,0.2,0,1 small leaf fragment
2024-LCS-NWA-220824-005A,22-Aug-24,2024,West,1.04,1,0,TRUE,TRUE,,Utricularia gibba,Humped bladderwort,,0,1,0,1,1,0,0,
2024-LCS-NWA-220824-005A,22-Aug-24,2024,West,1.04,1,0,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,,,
2024-LCS-NWA-260824-001A,26-Aug-24,2024,West,0.57,2,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,26.8,28,
2024-LCS-NWA-260824-001A,26-Aug-24,2024,West,0.57,2,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,,,
2024-LCS-NWA-260824-001A,26-Aug-24,2024,West,0.57,2,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-260824-001A,26-Aug-24,2024,West,0.57,2,0,TRUE,TRUE,,Lemna sp.,Duckweed sp.,round leaves,0,1,0,1,1,0,0,
2024-LCS-NWA-260824-001A,26-Aug-24,2024,West,0.57,2,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,1,1,1,0.2,0,measurement includes all duckweed sp.
2024-LCS-NWA-260824-001A,26-Aug-24,2024,West,0.57,2,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,1,1,1,1,1,124.3,150,"Leaves: 85 mL, Stems: 55mL"
2024-LCS-NWA-260824-001A,26-Aug-24,2024,West,0.57,2,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-260824-001A,26-Aug-24,2024,West,0.57,2,0,TRUE,TRUE,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,,,
2024-LCS-NWA-260824-001A,26-Aug-24,2024,West,0.57,2,0,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,0,1,1,0,0,
2024-LCS-NWA-260824-002A,26-Aug-24,2024,West,0.62,1,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,0,0,0,,,
2024-LCS-NWA-260824-002A,26-Aug-24,2024,West,0.62,1,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,1,2.5,4,
2024-LCS-NWA-260824-002A,26-Aug-24,2024,West,0.62,1,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-260824-002A,26-Aug-24,2024,West,0.62,1,0,TRUE,TRUE,,Nelumbo lutea,American lotus,,0,1,0,0,0,,,
2024-LCS-NWA-260824-002A,26-Aug-24,2024,West,0.62,1,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,1,1,1,1,1,220.1,265,"Leaves: 190mL, Stems: 65mL"
2024-LCS-NWA-260824-002A,26-Aug-24,2024,West,0.62,1,0,TRUE,TRUE,,Sparganium sp.,Burreed sp.,,0,1,0,0,0,,,
2024-LCS-NWA-260824-002A,26-Aug-24,2024,West,0.62,1,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-260824-003A,26-Aug-24,2024,West,0.34,1,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,1,1,0,0,
2024-LCS-NWA-260824-003A,26-Aug-24,2024,West,0.34,1,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-260824-003A,26-Aug-24,2024,West,0.34,1,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-260824-003A,26-Aug-24,2024,West,0.34,1,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,1,1,0,0,0,,,
2024-LCS-NWA-260824-003A,26-Aug-24,2024,West,0.34,1,0,TRUE,TRUE,,Sagittaria sp.,Arrowhead sp.,,0,1,0,0,0,,,
2024-LCS-NWA-260824-003A,26-Aug-24,2024,West,0.34,1,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-260824-003A,26-Aug-24,2024,West,0.34,1,0,TRUE,TRUE,,Utricularia vulgaris,Common bladderwort,,0,1,1,1,1,8.7,7,
2024-LCS-NWA-260824-004A,26-Aug-24,2024,West,0.8,1,1,TRUE,TRUE,,Algae,Algae,filamentous,0,1,1,1,1,0,0,
2024-LCS-NWA-260824-004A,26-Aug-24,2024,West,0.8,1,1,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,9.2,10,
2024-LCS-NWA-260824-004A,26-Aug-24,2024,West,0.8,1,1,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-260824-004A,26-Aug-24,2024,West,0.8,1,1,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,1,1,1,0.4,0,measurement is for all duckweed sp.
2024-LCS-NWA-260824-004A,26-Aug-24,2024,West,0.8,1,1,TRUE,TRUE,,Nitella sp.,Stonewort sp.,,0,1,0,1,1,0,0,
2024-LCS-NWA-260824-004A,26-Aug-24,2024,West,0.8,1,1,TRUE,TRUE,,Nymphaea sp.,White water lily,,1,1,0,0,0,,,
2024-LCS-NWA-260824-004A,26-Aug-24,2024,West,0.8,1,1,TRUE,TRUE,,Potamogeton sp.,Pondweed sp.,,0,1,0,1,1,0,0,
2024-LCS-NWA-260824-004A,26-Aug-24,2024,West,0.8,1,1,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-260824-004A,26-Aug-24,2024,West,0.8,1,1,TRUE,TRUE,,Utricularia vulgaris,Common bladderwort,,0,1,1,1,1,47.9,48,
2024-LCS-NWA-260824-004A,26-Aug-24,2024,West,0.8,1,1,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,,,
2024-LCS-NWA-260824-005A,26-Aug-24,2024,West,0.76,2,0,TRUE,TRUE,mucky sample,Algae,Algae,,0,1,0,0,0,,,
2024-LCS-NWA-260824-005A,26-Aug-24,2024,West,0.76,2,0,TRUE,TRUE,mucky sample,Ceratophyllum demersum,Coontail,,0,1,1,1,1,79.4,80,
2024-LCS-NWA-260824-005A,26-Aug-24,2024,West,0.76,2,0,TRUE,TRUE,mucky sample,Elodea canadensis,Common waterweed,,0,1,0,1,1,0.3,0,
2024-LCS-NWA-260824-005A,26-Aug-24,2024,West,0.76,2,0,TRUE,TRUE,mucky sample,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,,,
2024-LCS-NWA-260824-005A,26-Aug-24,2024,West,0.76,2,0,TRUE,TRUE,mucky sample,Lemna minor,Lesser duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-260824-005A,26-Aug-24,2024,West,0.76,2,0,TRUE,TRUE,mucky sample,Lemna trisulca,Star duckweed,,0,1,1,1,1,0.3,1,measurement includes all duckweed sp.
2024-LCS-NWA-260824-005A,26-Aug-24,2024,West,0.76,2,0,TRUE,TRUE,mucky sample,Myriophyllum spicatum,Eurasian water milfoil,,0,1,0,0,0,,,
2024-LCS-NWA-260824-005A,26-Aug-24,2024,West,0.76,2,0,TRUE,TRUE,mucky sample,Nitella sp.,Stonewort sp.,,0,1,0,0,0,,,
2024-LCS-NWA-260824-005A,26-Aug-24,2024,West,0.76,2,0,TRUE,TRUE,mucky sample,Nymphaea sp.,White water lily,,1,1,0,0,0,,,
2024-LCS-NWA-260824-005A,26-Aug-24,2024,West,0.76,2,0,TRUE,TRUE,mucky sample,Spirodela polyrhiza,Greater duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-260824-005A,26-Aug-24,2024,West,0.76,2,0,TRUE,TRUE,mucky sample,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,,,
2024-LCS-NWA-270824-001A,27-Aug-24,2024,West,0.86,1,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,29.2,32,
2024-LCS-NWA-270824-001A,27-Aug-24,2024,West,0.86,1,0,TRUE,TRUE,,Elodea canadensis,Common waterweed,,0,1,0,1,1,1.5,2,
2024-LCS-NWA-270824-001A,27-Aug-24,2024,West,0.86,1,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,1,1,1,1,1,7.8,10,
2024-LCS-NWA-270824-001A,27-Aug-24,2024,West,0.86,1,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,1,0,0,,,
2024-LCS-NWA-270824-001A,27-Aug-24,2024,West,0.86,1,0,TRUE,TRUE,,Lemna sp.,Duckweed sp.,round leaves,0,1,0,1,1,0,0,
2024-LCS-NWA-270824-001A,27-Aug-24,2024,West,0.86,1,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,0,1,1,0.2,0,
2024-LCS-NWA-270824-001A,27-Aug-24,2024,West,0.86,1,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,0,1,1,1,1,111.3,130,"Leaves: 70mL, Stems: 60mL"
2024-LCS-NWA-270824-001A,27-Aug-24,2024,West,0.86,1,0,TRUE,TRUE,,Riccia fluitans,Floating slender liverwort/Floating crystalwort,,0,1,0,1,1,0,0,
2024-LCS-NWA-270824-001A,27-Aug-24,2024,West,0.86,1,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,1,0,0,,,
2024-LCS-NWA-270824-001A,27-Aug-24,2024,West,0.86,1,0,TRUE,TRUE,,Typha sp.,Cattail sp.,,0,1,0,0,0,,,
2024-LCS-NWA-270824-001A,27-Aug-24,2024,West,0.86,1,0,TRUE,TRUE,,Utricularia gibba,Humped bladderwort,,0,1,0,1,1,0.1,0,
2024-LCS-NWA-270824-001A,27-Aug-24,2024,West,0.86,1,0,TRUE,TRUE,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,,,
2024-LCS-NWA-270824-002A,27-Aug-24,2024,West,0.54,2,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,17.4,18,
2024-LCS-NWA-270824-002A,27-Aug-24,2024,West,0.54,2,0,TRUE,TRUE,,Elodea canadensis,Common waterweed,,0,1,1,1,1,1,1,
2024-LCS-NWA-270824-002A,27-Aug-24,2024,West,0.54,2,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,1,12.2,16,
2024-LCS-NWA-270824-002A,27-Aug-24,2024,West,0.54,2,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,1,0,0,,,
2024-LCS-NWA-270824-002A,27-Aug-24,2024,West,0.54,2,0,TRUE,TRUE,,Lemna sp.,Duckweed sp.,,0,1,0,1,1,0,0,
2024-LCS-NWA-270824-002A,27-Aug-24,2024,West,0.54,2,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-270824-002A,27-Aug-24,2024,West,0.54,2,0,TRUE,TRUE,,Nitella sp.,Stonewort sp.,,0,1,0,1,1,2.7,2,
2024-LCS-NWA-270824-002A,27-Aug-24,2024,West,0.54,2,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,1,1,1,1,1,0,0,present but all dead/decomposing
2024-LCS-NWA-270824-002A,27-Aug-24,2024,West,0.54,2,0,TRUE,TRUE,,Potamogeton natans,Floating pondweed,,0,1,1,1,1,10.3,15,"Floating leaves: 6mL, Submerged: 10mL"
2024-LCS-NWA-270824-002A,27-Aug-24,2024,West,0.54,2,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,1,0,0,,,
2024-LCS-NWA-270824-002A,27-Aug-24,2024,West,0.54,2,0,TRUE,TRUE,,Utricularia gibba,Humped bladderwort,,0,1,0,1,1,0.5,0,
2024-LCS-NWA-270824-002A,27-Aug-24,2024,West,0.54,2,0,TRUE,TRUE,,Utricularia vulgaris,Common bladderwort,,0,1,1,1,1,66.8,75,
2024-LCS-NWA-270824-003A,27-Aug-24,2024,West,1,3,0,TRUE,TRUE,mucky sample,Ceratophyllum demersum,Coontail,,1,1,1,1,1,721.2,710,
2024-LCS-NWA-270824-003A,27-Aug-24,2024,West,1,3,0,TRUE,TRUE,mucky sample,Elodea canadensis,Common waterweed,,0,1,1,1,1,1.1,2,
2024-LCS-NWA-270824-003A,27-Aug-24,2024,West,1,3,0,TRUE,TRUE,mucky sample,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,,,
2024-LCS-NWA-270824-003A,27-Aug-24,2024,West,1,3,0,TRUE,TRUE,mucky sample,Lemna minor,Lesser duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-270824-003A,27-Aug-24,2024,West,1,3,0,TRUE,TRUE,mucky sample,Lemna trisulca,Star duckweed,,0,1,0,1,1,0.4,1,Measurement includes all duckweed sp.
2024-LCS-NWA-270824-003A,27-Aug-24,2024,West,1,3,0,TRUE,TRUE,mucky sample,Myriophyllum sibiricum,Northern water milfoil,,0,1,0,0,0,,,
2024-LCS-NWA-270824-003A,27-Aug-24,2024,West,1,3,0,TRUE,TRUE,mucky sample,Nymphaea sp.,White water lily,,0,1,0,0,0,,,
2024-LCS-NWA-270824-003A,27-Aug-24,2024,West,1,3,0,TRUE,TRUE,mucky sample,Potamogeton pusillus,Slender pondweed,,0,1,0,1,1,0.2,0,
2024-LCS-NWA-270824-003A,27-Aug-24,2024,West,1,3,0,TRUE,TRUE,mucky sample,Potamogeton robbinsii,Fern pondweed,,0,1,0,0,0,,,
2024-LCS-NWA-270824-003A,27-Aug-24,2024,West,1,3,0,TRUE,TRUE,mucky sample,Potamogeton zosteriformis,Flat-stemmed pondweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-270824-003A,27-Aug-24,2024,West,1,3,0,TRUE,TRUE,mucky sample,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-270824-003A,27-Aug-24,2024,West,1,3,0,TRUE,TRUE,mucky sample,Unknown Submerged,Unknown Submerged,very small alternate leaves,0,1,0,1,1,0,0,"likely a pondweed, very small alternate leaves with a midvein"
2024-LCS-NWA-270824-003A,27-Aug-24,2024,West,1,3,0,TRUE,TRUE,mucky sample,Utricularia gibba,Humped bladderwort,,0,1,0,1,1,0,0,
2024-LCS-NWA-270824-003A,27-Aug-24,2024,West,1,3,0,TRUE,TRUE,mucky sample,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,,,
2024-LCS-NWA-270824-004A,27-Aug-24,2024,West,0.72,1,1,TRUE,TRUE,,Algae,Algae,filamentous,0,1,1,1,1,0,0,
2024-LCS-NWA-270824-004A,27-Aug-24,2024,West,0.72,1,1,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,1,1,1,1,1,22.9,25,
2024-LCS-NWA-270824-004A,27-Aug-24,2024,West,0.72,1,1,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,1,79.9,115,
2024-LCS-NWA-270824-004A,27-Aug-24,2024,West,0.72,1,1,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,1,0,0,,,
2024-LCS-NWA-270824-004A,27-Aug-24,2024,West,0.72,1,1,TRUE,TRUE,,Lemna sp.,Duckweed sp.,round leaves,0,1,0,1,1,0,0,
2024-LCS-NWA-270824-004A,27-Aug-24,2024,West,0.72,1,1,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-270824-004A,27-Aug-24,2024,West,0.72,1,1,TRUE,TRUE,,Nymphaea sp.,White water lily,,0,1,0,0,0,,,
2024-LCS-NWA-270824-004A,27-Aug-24,2024,West,0.72,1,1,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,1,0,0,,,
2024-LCS-NWA-270824-004A,27-Aug-24,2024,West,0.72,1,1,TRUE,TRUE,,Utricularia vulgaris,Common bladderwort,,0,1,1,1,1,39.4,50,
2024-LCS-NWA-270824-004A,27-Aug-24,2024,West,0.72,1,1,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,,,
2024-LCS-NWA-270824-005A,27-Aug-24,2024,West,0.58,3,0,TRUE,TRUE,mucky sample,Ceratophyllum demersum,Coontail,,0,1,1,1,1,85.4,90,
2024-LCS-NWA-270824-005A,27-Aug-24,2024,West,0.58,3,0,TRUE,TRUE,mucky sample,Elodea canadensis,Common waterweed,,0,1,1,1,1,78.2,80,
2024-LCS-NWA-270824-005A,27-Aug-24,2024,West,0.58,3,0,TRUE,TRUE,mucky sample,Hydrocharis morsus-ranae,European frog-bit,,1,1,1,1,1,451.5,610,
2024-LCS-NWA-270824-005A,27-Aug-24,2024,West,0.58,3,0,TRUE,TRUE,mucky sample,Lemna minor,Lesser duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-270824-005A,27-Aug-24,2024,West,0.58,3,0,TRUE,TRUE,mucky sample,Lemna trisulca,Star duckweed,,0,1,1,1,1,4,4,
2024-LCS-NWA-270824-005A,27-Aug-24,2024,West,0.58,3,0,TRUE,TRUE,mucky sample,Myriophyllum sibiricum,Northern water milfoil,,0,1,0,1,1,3.3,3,
2024-LCS-NWA-270824-005A,27-Aug-24,2024,West,0.58,3,0,TRUE,TRUE,mucky sample,Nitella sp.,Stonewort sp.,,0,1,0,1,1,2.8,2,
2024-LCS-NWA-270824-005A,27-Aug-24,2024,West,0.58,3,0,TRUE,TRUE,mucky sample,Nymphaea sp.,White water lily,,0,1,0,1,1,21.9,25,
2024-LCS-NWA-270824-005A,27-Aug-24,2024,West,0.58,3,0,TRUE,TRUE,mucky sample,Potamogeton pusillus,Slender pondweed,,0,1,0,1,1,3.8,4,
2024-LCS-NWA-270824-005A,27-Aug-24,2024,West,0.58,3,0,TRUE,TRUE,mucky sample,Ranunculus sp.,Crowfoot sp.,,0,1,0,1,1,1,1,
2024-LCS-NWA-270824-005A,27-Aug-24,2024,West,0.58,3,0,TRUE,TRUE,mucky sample,Riccia fluitans,Floating slender liverwort/Floating crystalwort,,0,1,0,1,1,0,0,
2024-LCS-NWA-270824-005A,27-Aug-24,2024,West,0.58,3,0,TRUE,TRUE,mucky sample,Spirodela polyrhiza,Greater duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-270824-005A,27-Aug-24,2024,West,0.58,3,0,TRUE,TRUE,mucky sample,Utricularia gibba,Humped bladderwort,,0,1,0,1,1,2.3,4,
2024-LCS-NWA-270824-005A,27-Aug-24,2024,West,0.58,3,0,TRUE,TRUE,mucky sample,Utricularia vulgaris,Common bladderwort,,0,1,0,1,1,4.5,5,
2024-LCS-NWA-270824-005A,27-Aug-24,2024,West,0.58,3,0,TRUE,TRUE,mucky sample,Wolffia sp.,Watermeal sp.,,0,1,1,0,0,,,
2024-LCS-NWA-280824-001A,28-Aug-24,2024,West,0.6,2,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,189.3,205,
2024-LCS-NWA-280824-001A,28-Aug-24,2024,West,0.6,2,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,1,73.3,95,
2024-LCS-NWA-280824-001A,28-Aug-24,2024,West,0.6,2,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,1,0,0,,,
2024-LCS-NWA-280824-001A,28-Aug-24,2024,West,0.6,2,0,TRUE,TRUE,,Lemna sp.,Duckweed sp.,round leaves,0,1,0,1,1,0,0,
2024-LCS-NWA-280824-001A,28-Aug-24,2024,West,0.6,2,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,1,1,1,2.1,2,
2024-LCS-NWA-280824-001A,28-Aug-24,2024,West,0.6,2,0,TRUE,TRUE,,Nitella sp.,Stonewort sp.,,0,1,0,1,1,0.6,0,
2024-LCS-NWA-280824-001A,28-Aug-24,2024,West,0.6,2,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,1,1,1,1,1,92.8,100,"Leaves: 55mL, Stems: 45mL"
2024-LCS-NWA-280824-001A,28-Aug-24,2024,West,0.6,2,0,TRUE,TRUE,,Riccia fluitans,Floating slender liverwort/Floating crystalwort,,0,1,0,1,1,0,0,
2024-LCS-NWA-280824-001A,28-Aug-24,2024,West,0.6,2,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,1,0,0,,,
2024-LCS-NWA-280824-001A,28-Aug-24,2024,West,0.6,2,0,TRUE,TRUE,,Utricularia vulgaris,Common bladderwort,,0,1,1,1,1,43.3,43,
2024-LCS-NWA-280824-001A,28-Aug-24,2024,West,0.6,2,0,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,,,
