Year,Field Number,Cell,Observation Type,Observation Location,Observation Depth (m),Rake Fullness (veg),Rake Fullness (fil algae),Photo Voucher?,Sample Kept,tbl6 Aquat Veg Observations.Notes,Species,Common_Name,Leaf Description (if ID unkn),Dominant Species,Present at Site,Present in Observation,Kept,Weight_g,Volume_mL,Processed By,Processed Date,tbl6-1 Aquat Veg Species.Notes
2024,2024-LCS-NWA-080824-002A,East cell,Rake,Adjacent,1.7,3,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,207.2,215,M. Cowperthwaite,12/18/2024,
2024,2024-LCS-NWA-080824-002A,East cell,Rake,Adjacent,1.7,3,0,Yes,Yes,,Decodon verticillatus,Swamp loosestrife,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-002A,East cell,Rake,Adjacent,1.7,3,0,Yes,Yes,,Elodea canadensis,Canada waterweed,,1,1,1,1,452.1,450,M. Cowperthwaite,12/18/2024,
2024,2024-LCS-NWA-080824-002A,East cell,Rake,Adjacent,1.7,3,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-002A,East cell,Rake,Adjacent,1.7,3,0,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,0,1,0.1,0,M. Cowperthwaite,12/18/2024,
2024,2024-LCS-NWA-080824-002A,East cell,Rake,Adjacent,1.7,3,0,Yes,Yes,,Nitella sp.,Stonewort sp.,,0,1,1,0,0,0,,,
2024,2024-LCS-NWA-080824-002A,East cell,Rake,Adjacent,1.7,3,0,Yes,Yes,,Nymphaea sp.,White water lily,,0,1,0,1,1.1,1,M. Cowperthwaite,12/18/2024,
2024,2024-LCS-NWA-080824-002A,East cell,Rake,Adjacent,1.7,3,0,Yes,Yes,,Potamogeton pusillus,Slender pondweed,,0,1,1,1,6.2,6,M. Cowperthwaite,12/18/2024,
2024,2024-LCS-NWA-080824-002A,East cell,Rake,Adjacent,1.7,3,0,Yes,Yes,,Potamogeton zosteriformis,Flat-stemmed pondweed,,0,1,0,1,66.2,70,M. Cowperthwaite,12/18/2024,
2024,2024-LCS-NWA-080824-002A,East cell,Rake,Adjacent,1.7,3,0,Yes,Yes,,Typha sp.,Cattail sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-003A,East cell,Rake,Adjacent,1.5,3,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,1,1,1,1,269.1,275,M. Cowperthwaite,12/13/2024,
2024,2024-LCS-NWA-080824-003A,East cell,Rake,Adjacent,1.5,3,0,Yes,Yes,,Elodea canadensis,Canada waterweed,,0,1,1,1,43.5,45,M. Cowperthwaite,12/13/2024,
2024,2024-LCS-NWA-080824-003A,East cell,Rake,Adjacent,1.5,3,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,1,0.6,1,M. Cowperthwaite,12/13/2024,
2024,2024-LCS-NWA-080824-003A,East cell,Rake,Adjacent,1.5,3,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-003A,East cell,Rake,Adjacent,1.5,3,0,Yes,Yes,,Lemna sp.,Duckweed sp.,round leaves,0,1,0,1,0,0,M. Cowperthwaite,12/13/2024,
2024,2024-LCS-NWA-080824-003A,East cell,Rake,Adjacent,1.5,3,0,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,0,1,2.9,2,M. Cowperthwaite,12/13/2024,
2024,2024-LCS-NWA-080824-003A,East cell,Rake,Adjacent,1.5,3,0,Yes,Yes,,Nitella sp.,Stonewort sp.,,0,1,1,0,0,0,,,
2024,2024-LCS-NWA-080824-003A,East cell,Rake,Adjacent,1.5,3,0,Yes,Yes,,Nymphaea sp.,White water lily,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-003A,East cell,Rake,Adjacent,1.5,3,0,Yes,Yes,,Potamogeton pusillus,Slender pondweed,,0,1,1,1,0.9,0,M. Cowperthwaite,12/13/2024,
2024,2024-LCS-NWA-080824-003A,East cell,Rake,Adjacent,1.5,3,0,Yes,Yes,,Potamogeton zosteriformis,Flat-stemmed pondweed,,0,1,0,1,13.2,14,M. Cowperthwaite,12/13/2024,
2024,2024-LCS-NWA-080824-003A,East cell,Rake,Adjacent,1.5,3,0,Yes,Yes,,Ranunculus sp.,Crowfoot sp.,,0,1,0,1,1.3,1,M. Cowperthwaite,12/13/2024,
2024,2024-LCS-NWA-080824-003A,East cell,Rake,Adjacent,1.5,3,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-003A,East cell,Rake,Adjacent,1.5,3,0,Yes,Yes,,Stuckenia pectinatus,Sago pondweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-003A,East cell,Rake,Adjacent,1.5,3,0,Yes,Yes,,Typha sp.,Cattail sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-003A,East cell,Rake,Adjacent,1.5,3,0,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-004A,East cell,Rake,Adjacent,0.66,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,25.6,26,M. Cowperthwaite,12/2/2024,
2024,2024-LCS-NWA-080824-004A,East cell,Rake,Adjacent,0.66,1,0,Yes,Yes,,Elodea canadensis,Canada waterweed,,1,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-004A,East cell,Rake,Adjacent,0.66,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,1,0.3,0,M. Cowperthwaite,12/2/2024,
2024,2024-LCS-NWA-080824-004A,East cell,Rake,Adjacent,0.66,1,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-004A,East cell,Rake,Adjacent,0.66,1,0,Yes,Yes,,Lemna sp.,Duckweed sp.,round leaves,0,1,0,1,0,0,M. Cowperthwaite,12/2/2024,
2024,2024-LCS-NWA-080824-004A,East cell,Rake,Adjacent,0.66,1,0,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,1,1,5.8,6,M. Cowperthwaite,12/2/2024,
2024,2024-LCS-NWA-080824-004A,East cell,Rake,Adjacent,0.66,1,0,Yes,Yes,,Myriophyllum sibiricum,Northern water milfoil,,0,1,0,1,8.1,8,M. Cowperthwaite,12/2/2024,
2024,2024-LCS-NWA-080824-004A,East cell,Rake,Adjacent,0.66,1,0,Yes,Yes,,Myriophyllum spicatum,Eurasian water milfoil,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-004A,East cell,Rake,Adjacent,0.66,1,0,Yes,Yes,,Nymphaea sp.,White water lily,,0,1,1,1,43.7,55,M. Cowperthwaite,12/2/2024,
2024,2024-LCS-NWA-080824-004A,East cell,Rake,Adjacent,0.66,1,0,Yes,Yes,,Potamogeton zosteriformis,Flat-stemmed pondweed,,0,1,1,1,0.5,0,M. Cowperthwaite,12/2/2024,
2024,2024-LCS-NWA-080824-004A,East cell,Rake,Adjacent,0.66,1,0,Yes,Yes,,Riccia fluitans,Floating slender liverwort/Floating crystalwort,,0,1,0,1,0,0,M. Cowperthwaite,12/2/2024,
2024,2024-LCS-NWA-080824-004A,East cell,Rake,Adjacent,0.66,1,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-004A,East cell,Rake,Adjacent,0.66,1,0,Yes,Yes,,Utricularia gibba,Humped bladderwort,,0,1,0,1,0.2,0,M. Cowperthwaite,12/2/2024,
2024,2024-LCS-NWA-080824-004A,East cell,Rake,Adjacent,0.66,1,0,Yes,Yes,,Utricularia vulgaris,Common bladderwort,,0,1,1,1,30,30,M. Cowperthwaite,12/2/2024,
2024,2024-LCS-NWA-080824-005A,East cell,Rake,Adjacent,0.78,2,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,64.3,70,M. Cowperthwaite,12/11/2024,
2024,2024-LCS-NWA-080824-005A,East cell,Rake,Adjacent,0.78,2,0,Yes,Yes,,Decodon verticillatus,Swamp loosestrife,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-005A,East cell,Rake,Adjacent,0.78,2,0,Yes,Yes,,Elodea canadensis,Canada waterweed,,0,1,1,1,68.7,70,M. Cowperthwaite,12/11/2024,
2024,2024-LCS-NWA-080824-005A,East cell,Rake,Adjacent,0.78,2,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,2.8,4,M. Cowperthwaite,12/11/2024,
2024,2024-LCS-NWA-080824-005A,East cell,Rake,Adjacent,0.78,2,0,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,1,1,0.8,1,M. Cowperthwaite,12/11/2024,
2024,2024-LCS-NWA-080824-005A,East cell,Rake,Adjacent,0.78,2,0,Yes,Yes,,Myriophyllum sibiricum,Northern water milfoil,,0,1,0,1,12.6,15,M. Cowperthwaite,12/11/2024,
2024,2024-LCS-NWA-080824-005A,East cell,Rake,Adjacent,0.78,2,0,Yes,Yes,,Nitella sp.,Stonewort sp.,,0,1,1,1,7.5,8,M. Cowperthwaite,12/11/2024,
2024,2024-LCS-NWA-080824-005A,East cell,Rake,Adjacent,0.78,2,0,Yes,Yes,,Nymphaea sp.,White water lily,,1,1,1,1,33.3,40,M. Cowperthwaite,12/11/2024,
2024,2024-LCS-NWA-080824-005A,East cell,Rake,Adjacent,0.78,2,0,Yes,Yes,,Potamogeton pusillus,Slender pondweed,,0,1,0,1,0,0,M. Cowperthwaite,12/11/2024,measured with flat-stemmed pondweed
2024,2024-LCS-NWA-080824-005A,East cell,Rake,Adjacent,0.78,2,0,Yes,Yes,,Potamogeton zosteriformis,Flat-stemmed pondweed,,0,1,0,1,17.8,17,M. Cowperthwaite,12/11/2024,measures include slender pondweed
2024,2024-LCS-NWA-080824-005A,East cell,Rake,Adjacent,0.78,2,0,Yes,Yes,,Ranunculus sp.,Crowfoot sp.,,0,1,0,1,3.3,4,M. Cowperthwaite,12/11/2024,
2024,2024-LCS-NWA-080824-005A,East cell,Rake,Adjacent,0.78,2,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/11/2024,
2024,2024-LCS-NWA-080824-005A,East cell,Rake,Adjacent,0.78,2,0,Yes,Yes,,Typha sp.,Cattail sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-080824-005A,East cell,Rake,Adjacent,0.78,2,0,Yes,Yes,,Utricularia gibba,Humped bladderwort,,0,1,0,1,0,0,M. Cowperthwaite,12/11/2024,
2024,2024-LCS-NWA-080824-005A,East cell,Rake,Adjacent,0.78,2,0,Yes,Yes,,Utricularia vulgaris,Common bladderwort,,0,1,0,1,6.8,7,M. Cowperthwaite,12/11/2024,
2024,2024-LCS-NWA-120824-001A,East cell,Rake,Adjacent,0.76,1,0,Yes,Yes,,Algae,Algae,Filamentous,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-120824-001A,East cell,Rake,Adjacent,0.76,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,13.5,14,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-001A,East cell,Rake,Adjacent,0.76,1,0,Yes,Yes,,Elodea canadensis,Canada waterweed,,0,1,0,1,0.3,0,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-001A,East cell,Rake,Adjacent,0.76,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-120824-001A,East cell,Rake,Adjacent,0.76,1,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-001A,East cell,Rake,Adjacent,0.76,1,0,Yes,Yes,,Najas sp.,Naiad sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-120824-001A,East cell,Rake,Adjacent,0.76,1,0,Yes,Yes,,Nitella sp.,Stonewort sp.,,0,1,0,1,0.5,0,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-001A,East cell,Rake,Adjacent,0.76,1,0,Yes,Yes,,Nymphaea sp.,White water lily,,0,1,1,1,120.1,145,M. Cowperthwaite,12/16/2024,"Leaves: 85mL, Stems: 60mL"
2024,2024-LCS-NWA-120824-001A,East cell,Rake,Adjacent,0.76,1,0,Yes,Yes,,Potamogeton zosteriformis,Flat-stemmed pondweed,,0,1,0,1,0,0,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-001A,East cell,Rake,Adjacent,0.76,1,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-001A,East cell,Rake,Adjacent,0.76,1,0,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,1,1,0,0,0,0,,,
2024,2024-LCS-NWA-120824-002A,East cell,Rake,Adjacent,0.62,2,0,Yes,Yes,lots of detritus with rake,Ceratophyllum demersum,Coontail,,0,1,1,1,36.8,39,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-002A,East cell,Rake,Adjacent,0.62,2,0,Yes,Yes,lots of detritus with rake,Elodea canadensis,Canada waterweed,,0,1,0,1,0.8,1,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-002A,East cell,Rake,Adjacent,0.62,2,0,Yes,Yes,lots of detritus with rake,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,0,0,0,,,
2024,2024-LCS-NWA-120824-002A,East cell,Rake,Adjacent,0.62,2,0,Yes,Yes,lots of detritus with rake,Lemna minor,Lesser duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-002A,East cell,Rake,Adjacent,0.62,2,0,Yes,Yes,lots of detritus with rake,Lemna trisulca,Star duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-002A,East cell,Rake,Adjacent,0.62,2,0,Yes,Yes,lots of detritus with rake,Myriophyllum sibiricum,Northern water milfoil,,0,1,0,1,3.2,3,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-002A,East cell,Rake,Adjacent,0.62,2,0,Yes,Yes,lots of detritus with rake,Najas flexilis,Slender naiad/ water nymph,,0,1,0,1,0.2,0,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-002A,East cell,Rake,Adjacent,0.62,2,0,Yes,Yes,lots of detritus with rake,Nitella sp.,Stonewort sp.,,0,1,0,1,1.6,2,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-002A,East cell,Rake,Adjacent,0.62,2,0,Yes,Yes,lots of detritus with rake,Nitellopsis obtusa,Starry stonewort,,0,1,0,1,15.3,16,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-002A,East cell,Rake,Adjacent,0.62,2,0,Yes,Yes,lots of detritus with rake,Nymphaea sp.,White water lily,,1,1,1,1,44.3,50,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-002A,East cell,Rake,Adjacent,0.62,2,0,Yes,Yes,lots of detritus with rake,Potamogeton zosteriformis,Flat-stemmed pondweed,,0,1,0,1,0.6,0,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-002A,East cell,Rake,Adjacent,0.62,2,0,Yes,Yes,lots of detritus with rake,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-002A,East cell,Rake,Adjacent,0.62,2,0,Yes,Yes,lots of detritus with rake,Utricularia gibba,Humped bladderwort,,0,1,0,1,1,1,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-002A,East cell,Rake,Adjacent,0.62,2,0,Yes,Yes,lots of detritus with rake,Utricularia vulgaris,Common bladderwort,,0,1,1,1,114.7,120,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-003A,East cell,Rake,Adjacent,0.6,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-120824-003A,East cell,Rake,Adjacent,0.6,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-120824-003A,East cell,Rake,Adjacent,0.6,1,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-120824-003A,East cell,Rake,Adjacent,0.6,1,0,Yes,Yes,,Nymphaea sp.,White water lily,,1,1,1,1,68.8,90,M. Cowperthwaite,12/19/2024,"Leaves: 45mL, Stems: 45mL"
2024,2024-LCS-NWA-120824-003A,East cell,Rake,Adjacent,0.6,1,0,Yes,Yes,,Sagittaria sp.,Arrowhead sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-120824-003A,East cell,Rake,Adjacent,0.6,1,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-120824-003A,East cell,Rake,Adjacent,0.6,1,0,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-120824-004A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,very mucky sample,Ceratophyllum demersum,Coontail,,1,1,1,1,21.5,22,M. Cowperthwaite,12/23/2024,
2024,2024-LCS-NWA-120824-004A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,very mucky sample,Elodea canadensis,Canada waterweed,,0,1,1,1,81.5,85,M. Cowperthwaite,12/23/2024,
2024,2024-LCS-NWA-120824-004A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,very mucky sample,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-120824-004A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,very mucky sample,Lemna minor,Lesser duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-120824-004A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,very mucky sample,Lemna trisulca,Star duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/23/2024,
2024,2024-LCS-NWA-120824-004A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,very mucky sample,Najas sp.,Naiad sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-120824-004A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,very mucky sample,Nitella sp.,Stonewort sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-120824-004A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,very mucky sample,Nymphaea sp.,White water lily,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-120824-004A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,very mucky sample,Potamogeton pusillus,Slender pondweed,,0,1,0,1,0.5,1,M. Cowperthwaite,12/23/2024,
2024,2024-LCS-NWA-120824-004A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,very mucky sample,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/23/2024,
2024,2024-LCS-NWA-120824-004A,East cell,Rake,Adjacent,0.9,2,0,Yes,Yes,very mucky sample,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-120824-005A,East cell,Rake,Adjacent,0.52,2,0,Yes,Yes,detritus in sample,Ceratophyllum demersum,Coontail,,0,1,0,1,35.8,39,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-005A,East cell,Rake,Adjacent,0.52,2,0,Yes,Yes,detritus in sample,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,62.7,90,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-005A,East cell,Rake,Adjacent,0.52,2,0,Yes,Yes,detritus in sample,Lemna minor,Lesser duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-005A,East cell,Rake,Adjacent,0.52,2,0,Yes,Yes,detritus in sample,Lemna trisulca,Star duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-005A,East cell,Rake,Adjacent,0.52,2,0,Yes,Yes,detritus in sample,Nymphaea sp.,White water lily,,1,1,1,1,106.2,130,M. Cowperthwaite,12/16/2024,"Leaves: 60 mL, Stems: 70 mL"
2024,2024-LCS-NWA-120824-005A,East cell,Rake,Adjacent,0.52,2,0,Yes,Yes,detritus in sample,Riccia fluitans,Floating slender liverwort/Floating crystalwort,,0,1,0,1,0,0,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-120824-005A,East cell,Rake,Adjacent,0.52,2,0,Yes,Yes,detritus in sample,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0.4,0,M. Cowperthwaite,12/16/2024,measurement includes all duckweed sp.
2024,2024-LCS-NWA-120824-005A,East cell,Rake,Adjacent,0.52,2,0,Yes,Yes,detritus in sample,Utricularia vulgaris,Common bladderwort,,0,1,0,1,7.4,8,M. Cowperthwaite,12/16/2024,
2024,2024-LCS-NWA-130824-001A,East cell,Rake,Adjacent,0.82,1,0,Yes,Yes,mucky sample,Algae,Algae,filamentous,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-130824-001A,East cell,Rake,Adjacent,0.82,1,0,Yes,Yes,mucky sample,Ceratophyllum demersum,Coontail,,0,1,1,1,53,57,M. Cowperthwaite,12/30/2024,
2024,2024-LCS-NWA-130824-001A,East cell,Rake,Adjacent,0.82,1,0,Yes,Yes,mucky sample,Elodea canadensis,Canada waterweed,,0,1,0,1,0.9,1,M. Cowperthwaite,12/30/2024,
2024,2024-LCS-NWA-130824-001A,East cell,Rake,Adjacent,0.82,1,0,Yes,Yes,mucky sample,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,13.2,18,M. Cowperthwaite,12/30/2024,
2024,2024-LCS-NWA-130824-001A,East cell,Rake,Adjacent,0.82,1,0,Yes,Yes,mucky sample,Lemna minor,Lesser duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/30/2024,
2024,2024-LCS-NWA-130824-001A,East cell,Rake,Adjacent,0.82,1,0,Yes,Yes,mucky sample,Lemna trisulca,Star duckweed,,0,1,0,1,0.1,0,M. Cowperthwaite,12/30/2024,
2024,2024-LCS-NWA-130824-001A,East cell,Rake,Adjacent,0.82,1,0,Yes,Yes,mucky sample,Nymphaea sp.,White water lily,,1,1,0,0,0,0,,,
2024,2024-LCS-NWA-130824-001A,East cell,Rake,Adjacent,0.82,1,0,Yes,Yes,mucky sample,Riccia fluitans,Floating slender liverwort/Floating crystalwort,,0,1,0,1,0,0,M. Cowperthwaite,12/30/2024,
2024,2024-LCS-NWA-130824-001A,East cell,Rake,Adjacent,0.82,1,0,Yes,Yes,mucky sample,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/30/2024,
2024,2024-LCS-NWA-130824-001A,East cell,Rake,Adjacent,0.82,1,0,Yes,Yes,mucky sample,Stuckenia pectinatus,Sago pondweed,,0,1,1,1,8.3,11,M. Cowperthwaite,12/30/2024,
2024,2024-LCS-NWA-130824-001A,East cell,Rake,Adjacent,0.82,1,0,Yes,Yes,mucky sample,Typha sp.,Cattail sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-130824-001A,East cell,Rake,Adjacent,0.82,1,0,Yes,Yes,mucky sample,Utricularia vulgaris,Common bladderwort,,0,1,1,1,12.8,13,M. Cowperthwaite,12/30/2024,
2024,2024-LCS-NWA-130824-002A,East cell,Rake,Adjacent,0.37,3,0,Yes,Yes,mucky sample,Algae,Algae,filamentous,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-130824-002A,East cell,Rake,Adjacent,0.37,3,0,Yes,Yes,mucky sample,Ceratophyllum demersum,Coontail,,0,1,1,1,20.9,20,M. Cowperthwaite,1/2/2025,
2024,2024-LCS-NWA-130824-002A,East cell,Rake,Adjacent,0.37,3,0,Yes,Yes,mucky sample,Decodon verticillatus,Swamp loosestrife,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-130824-002A,East cell,Rake,Adjacent,0.37,3,0,Yes,Yes,mucky sample,Elodea canadensis,Canada waterweed,,0,1,0,1,1.8,2,M. Cowperthwaite,1/2/2025,
2024,2024-LCS-NWA-130824-002A,East cell,Rake,Adjacent,0.37,3,0,Yes,Yes,mucky sample,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-130824-002A,East cell,Rake,Adjacent,0.37,3,0,Yes,Yes,mucky sample,Lemna minor,Lesser duckweed,,0,1,0,1,0,0,M. Cowperthwaite,1/2/2025,
2024,2024-LCS-NWA-130824-002A,East cell,Rake,Adjacent,0.37,3,0,Yes,Yes,mucky sample,Lemna trisulca,Star duckweed,,0,1,0,1,0,0,M. Cowperthwaite,1/2/2025,
2024,2024-LCS-NWA-130824-002A,East cell,Rake,Adjacent,0.37,3,0,Yes,Yes,mucky sample,Najas minor,Brittle naiad/Brittle water nymph,,0,1,1,1,13.7,15,M. Cowperthwaite,1/2/2025,
2024,2024-LCS-NWA-130824-002A,East cell,Rake,Adjacent,0.37,3,0,Yes,Yes,mucky sample,Nitellopsis obtusa,Starry stonewort,,0,1,1,1,101.9,100,M. Cowperthwaite,1/2/2025,
2024,2024-LCS-NWA-130824-002A,East cell,Rake,Adjacent,0.37,3,0,Yes,Yes,mucky sample,Nymphaea sp.,White water lily,,1,1,0,1,4.9,6,M. Cowperthwaite,1/2/2025,
2024,2024-LCS-NWA-130824-002A,East cell,Rake,Adjacent,0.37,3,0,Yes,Yes,mucky sample,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,1/2/2025,
2024,2024-LCS-NWA-130824-002A,East cell,Rake,Adjacent,0.37,3,0,Yes,Yes,mucky sample,Utricularia vulgaris,Common bladderwort,,0,1,1,1,10,10,M. Cowperthwaite,1/2/2025,
2024,2024-LCS-NWA-130824-003A,East cell,Rake,Adjacent,0.72,2,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,39.9,46,M. Cowperthwaite,1/2/2025,
2024,2024-LCS-NWA-130824-003A,East cell,Rake,Adjacent,0.72,2,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-130824-003A,East cell,Rake,Adjacent,0.72,2,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,1,0,0,M. Cowperthwaite,1/2/2025,
2024,2024-LCS-NWA-130824-003A,East cell,Rake,Adjacent,0.72,2,0,Yes,Yes,,Nitella sp.,Stonewort sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-130824-003A,East cell,Rake,Adjacent,0.72,2,0,Yes,Yes,,Nymphaea sp.,White water lily,,1,1,1,1,82.6,100,M. Cowperthwaite,1/2/2025,"Leaves: 60 mL, Stems: 40 mL"
2024,2024-LCS-NWA-130824-003A,East cell,Rake,Adjacent,0.72,2,0,Yes,Yes,,Riccia fluitans,Floating slender liverwort/Floating crystalwort,,0,1,0,1,0,0,M. Cowperthwaite,1/2/2025,
2024,2024-LCS-NWA-130824-003A,East cell,Rake,Adjacent,0.72,2,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,1/2/2025,
