Project,Field Number,Date,Month,Year,Date fished,Waterbody Name,Start Latitude,Start Longitude,Bin Number,Species,Number Captured,Caught > Number captured
2024-LCS-NWA-,2024-LCS-NWA-120824-004A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.376258,-82.397039,1,Lepomis gibbosus,7,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-004A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.376258,-82.397039,1,Pomoxis nigromaculatus,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-004A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.376258,-82.397039,1,Micropterus nigricans,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-005A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.375002,-82.397902,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-005A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.375002,-82.397902,1,Umbra limi,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-005A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.375002,-82.397902,1,Micropterus nigricans,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-005A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.375002,-82.397902,1,Pomoxis nigromaculatus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-120824-005A,12-Aug-24,8,2024,13-Aug-24,St. Clair NWA - East Cell SCU,42.375002,-82.397902,1,Lepomis gibbosus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-001A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.370518,-82.399453,1,Amia ocellicauda,7,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-001A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.370518,-82.399453,1,Umbra limi,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-001A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.370518,-82.399453,1,Pomoxis nigromaculatus,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-001A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.370518,-82.399453,1,Notemigonus crysoleucas,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-001A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.370518,-82.399453,1,Micropterus nigricans,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-002A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.371269,-82.397413,1,Micropterus nigricans,13,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-002A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.371269,-82.397413,1,Lepomis gibbosus,13,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-002A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.371269,-82.397413,1,Notemigonus crysoleucas,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-002A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.371269,-82.397413,1,Pomoxis nigromaculatus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-002A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.371269,-82.397413,1,Umbra limi,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-002A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.371269,-82.397413,1,Lepomis macrochirus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-003A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.3729,-82.39702,1,Amia ocellicauda,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-003A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.3729,-82.39702,1,Umbra limi,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-004A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.372397,-82.394823,1,Amia ocellicauda,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-004A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.372397,-82.394823,1,Micropterus nigricans,5,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-004A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.372397,-82.394823,1,Lepomis gibbosus,5,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-004A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.372397,-82.394823,1,Notemigonus crysoleucas,8,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-004A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.372397,-82.394823,1,Lepomis macrochirus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-005A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.373996,-82.39665,1,Amia ocellicauda,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-005A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.373996,-82.39665,1,Pomoxis nigromaculatus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-130824-005A,13-Aug-24,8,2024,14-Aug-24,St. Clair NWA - East Cell SCU,42.373996,-82.39665,1,Notemigonus crysoleucas,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-140824-001A,14-Aug-24,8,2024,15-Aug-24,St. Clair NWA - East Cell SCU,42.371043,-82.391298,1,Amia ocellicauda,8,FALSE
2024-LCS-NWA-,2024-LCS-NWA-140824-001A,14-Aug-24,8,2024,15-Aug-24,St. Clair NWA - East Cell SCU,42.371043,-82.391298,1,Notemigonus crysoleucas,213,FALSE
2024-LCS-NWA-,2024-LCS-NWA-140824-001A,14-Aug-24,8,2024,15-Aug-24,St. Clair NWA - East Cell SCU,42.371043,-82.391298,1,Lepomis gibbosus,6,FALSE
2024-LCS-NWA-,2024-LCS-NWA-140824-001A,14-Aug-24,8,2024,15-Aug-24,St. Clair NWA - East Cell SCU,42.371043,-82.391298,1,Lepomis macrochirus,7,FALSE
2024-LCS-NWA-,2024-LCS-NWA-140824-001A,14-Aug-24,8,2024,15-Aug-24,St. Clair NWA - East Cell SCU,42.371043,-82.391298,1,Erimyzon sucetta,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-140824-002A,14-Aug-24,8,2024,15-Aug-24,St. Clair NWA - East Cell SCU,42.369463,-82.391404,1,Amia ocellicauda,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-140824-002A,14-Aug-24,8,2024,15-Aug-24,St. Clair NWA - East Cell SCU,42.369463,-82.391404,1,Notemigonus crysoleucas,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-140824-003A,14-Aug-24,8,2024,15-Aug-24,St. Clair NWA - East Cell SCU,42.370593,-82.39015,1,Amia ocellicauda,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-140824-004A,14-Aug-24,8,2024,15-Aug-24,St. Clair NWA - East Cell SCU,42.369849,-82.395009,1,Amia ocellicauda,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-140824-004A,14-Aug-24,8,2024,15-Aug-24,St. Clair NWA - East Cell SCU,42.369849,-82.395009,1,Notemigonus crysoleucas,24,FALSE
2024-LCS-NWA-,2024-LCS-NWA-140824-004A,14-Aug-24,8,2024,15-Aug-24,St. Clair NWA - East Cell SCU,42.369849,-82.395009,1,Micropterus nigricans,39,FALSE
2024-LCS-NWA-,2024-LCS-NWA-140824-004A,14-Aug-24,8,2024,15-Aug-24,St. Clair NWA - East Cell SCU,42.369849,-82.395009,1,Lepomis macrochirus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-140824-004A,14-Aug-24,8,2024,15-Aug-24,St. Clair NWA - East Cell SCU,42.369849,-82.395009,1,Lepomis gibbosus,27,FALSE
2024-LCS-NWA-,2024-LCS-NWA-140824-005A,14-Aug-24,8,2024,15-Aug-24,St. Clair NWA - East Cell SCU,42.371268,-82.395103,1,Umbra limi,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-140824-005A,14-Aug-24,8,2024,15-Aug-24,St. Clair NWA - East Cell SCU,42.371268,-82.395103,1,Lepomis gibbosus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-001A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.37571,-82.399739,1,Lepomis gibbosus,20,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-001A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.37571,-82.399739,1,Lepomis macrochirus,11,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-001A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.37571,-82.399739,1,Pomoxis nigromaculatus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-001A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.37571,-82.399739,1,Micropterus nigricans,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-001A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.37571,-82.399739,1,Notemigonus crysoleucas,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-002A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.376826,-82.397929,1,Lepomis macrochirus,9,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-002A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.376826,-82.397929,1,Pomoxis nigromaculatus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-002A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.376826,-82.397929,1,Lepomis gibbosus,6,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-002A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.376826,-82.397929,1,Ameiurus natalis,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-002A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.376826,-82.397929,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-003A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.377052,-82.399136,1,Pomoxis nigromaculatus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-003A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.377052,-82.399136,1,Lepomis gibbosus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-003A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.377052,-82.399136,1,Micropterus nigricans,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-004A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.37809,-82.399221,1,Lepomis gibbosus,8,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-004A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.37809,-82.399221,1,Pomoxis nigromaculatus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-005A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.378362,-82.400667,1,Lepomis gibbosus,7,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-005A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.378362,-82.400667,1,Micropterus nigricans,6,FALSE
2024-LCS-NWA-,2024-LCS-NWA-150824-005A,15-Aug-24,8,2024,16-Aug-24,St. Clair NWA - East Cell SCU,42.378362,-82.400667,1,Lepomis macrochirus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-001A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368281,-82.400499,1,Micropterus nigricans,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-001A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368281,-82.400499,1,Umbra limi,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-001A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368281,-82.400499,1,Notemigonus crysoleucas,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-001A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368281,-82.400499,1,Lepomis macrochirus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-001A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368281,-82.400499,1,Lepomis gibbosus,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-002A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.366851,-82.395258,1,Esox lucius,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-002A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.366851,-82.395258,1,Amia ocellicauda,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-002A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.366851,-82.395258,1,Cyprinus carpio,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-002A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.366851,-82.395258,1,Lepomis macrochirus,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-002A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.366851,-82.395258,1,Lepomis gibbosus,5,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-002A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.366851,-82.395258,1,Micropterus nigricans,5,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-002A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.366851,-82.395258,1,Notemigonus crysoleucas,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-003A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.367081,-82.398206,1,Notemigonus crysoleucas,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-003A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.367081,-82.398206,1,Noturus gyrinus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-003A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.367081,-82.398206,1,Micropterus nigricans,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-003A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.367081,-82.398206,1,Lepomis gibbosus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-003A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.367081,-82.398206,1,Lepomis macrochirus,9,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-004A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368637,-82.398232,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-004A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368637,-82.398232,1,Lepomis gibbosus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-004A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368637,-82.398232,1,Pomoxis nigromaculatus,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-004A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368637,-82.398232,1,Lepomis macrochirus,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-004A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368637,-82.398232,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-004A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368637,-82.398232,1,Notemigonus crysoleucas,118,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-005A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368093,-82.393403,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-005A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368093,-82.393403,1,Notemigonus crysoleucas,5,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-005A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368093,-82.393403,1,Lepomis gibbosus,14,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-005A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368093,-82.393403,1,Micropterus nigricans,19,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-005A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368093,-82.393403,1,Pomoxis nigromaculatus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-190824-005A,19-Aug-24,8,2024,20-Aug-24,St. Clair NWA - East Cell SCU,42.368093,-82.393403,1,Lepomis macrochirus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-200824-001A,20-Aug-24,8,2024,21-Aug-24,St. Clair NWA - East Cell SCU,42.363465,-82.404813,1,Pomoxis nigromaculatus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-200824-002A,20-Aug-24,8,2024,21-Aug-24,St. Clair NWA - East Cell SCU,42.366165,-82.40395,1,Lepomis gibbosus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-200824-002A,20-Aug-24,8,2024,21-Aug-24,St. Clair NWA - East Cell SCU,42.366165,-82.40395,1,Lepomis macrochirus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-200824-002A,20-Aug-24,8,2024,21-Aug-24,St. Clair NWA - East Cell SCU,42.366165,-82.40395,1,Umbra limi,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-200824-003A,20-Aug-24,8,2024,21-Aug-24,St. Clair NWA - East Cell SCU,42.367097,-82.403269,1,Erimyzon sucetta,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-200824-003A,20-Aug-24,8,2024,21-Aug-24,St. Clair NWA - East Cell SCU,42.367097,-82.403269,1,Micropterus nigricans,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-200824-003A,20-Aug-24,8,2024,21-Aug-24,St. Clair NWA - East Cell SCU,42.367097,-82.403269,1,Lepomis gibbosus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-200824-003A,20-Aug-24,8,2024,21-Aug-24,St. Clair NWA - East Cell SCU,42.367097,-82.403269,1,Pomoxis nigromaculatus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-200824-004A,20-Aug-24,8,2024,21-Aug-24,St. Clair NWA - East Cell SCU,42.372435,-82.399719,1,Lepomis gibbosus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-200824-004A,20-Aug-24,8,2024,21-Aug-24,St. Clair NWA - East Cell SCU,42.372435,-82.399719,1,Umbra limi,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-200824-004A,20-Aug-24,8,2024,21-Aug-24,St. Clair NWA - East Cell SCU,42.372435,-82.399719,1,Lepomis macrochirus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-200824-005A,20-Aug-24,8,2024,21-Aug-24,St. Clair NWA - East Cell SCU,42.374802,-82.399084,1,Ameiurus natalis,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-200824-005A,20-Aug-24,8,2024,21-Aug-24,St. Clair NWA - East Cell SCU,42.374802,-82.399084,1,Lepomis macrochirus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-200824-005A,20-Aug-24,8,2024,21-Aug-24,St. Clair NWA - East Cell SCU,42.374802,-82.399084,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-200824-005A,20-Aug-24,8,2024,21-Aug-24,St. Clair NWA - East Cell SCU,42.374802,-82.399084,1,Lepomis gibbosus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-001A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.367478,-82.40724,1,Amia ocellicauda,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-001A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.367478,-82.40724,1,Erimyzon sucetta,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-001A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.367478,-82.40724,1,Lepomis macrochirus,5,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-001A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.367478,-82.40724,1,Lepomis gibbosus,5,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-002A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.367902,-82.405255,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-002A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.367902,-82.405255,1,Notemigonus crysoleucas,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-002A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.367902,-82.405255,1,Pomoxis nigromaculatus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-002A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.367902,-82.405255,1,Lepomis gibbosus,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-002A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.367902,-82.405255,1,Lepomis macrochirus,24,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-003A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.369407,-82.405687,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-003A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.369407,-82.405687,1,Lepomis macrochirus,17,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-003A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.369407,-82.405687,1,Lepomis gibbosus,6,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-003A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.369407,-82.405687,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-003A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.369407,-82.405687,1,Pomoxis nigromaculatus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-004A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.37043,-82.405432,1,Amia ocellicauda,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-004A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.37043,-82.405432,1,Ameiurus nebulosus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-005A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.371727,-82.404154,1,Erimyzon sucetta,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-005A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.371727,-82.404154,1,Cyprinus carpio,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-005A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.371727,-82.404154,1,Ameiurus nebulosus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-005A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.371727,-82.404154,1,Lepomis gibbosus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-005A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.371727,-82.404154,1,Pomoxis nigromaculatus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-005A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.371727,-82.404154,1,Lepomis macrochirus,6,FALSE
2024-LCS-NWA-,2024-LCS-NWA-210824-005A,21-Aug-24,8,2024,22-Aug-24,St. Clair NWA - West Cell SCU,42.371727,-82.404154,1,Notemigonus crysoleucas,9,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-001A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.373201,-82.405218,1,Erimyzon sucetta,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-001A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.373201,-82.405218,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-001A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.373201,-82.405218,1,Ameiurus melas,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-001A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.373201,-82.405218,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-001A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.373201,-82.405218,1,Lepomis gibbosus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-001A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.373201,-82.405218,1,Lepomis macrochirus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-002A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.374471,-82.406624,1,Erimyzon sucetta,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-002A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.374471,-82.406624,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-002A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.374471,-82.406624,1,Lepomis gibbosus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-002A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.374471,-82.406624,1,Notemigonus crysoleucas,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-002A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.374471,-82.406624,1,Lepomis macrochirus,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-003A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.375706,-82.4044,1,Erimyzon sucetta,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-003A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.375706,-82.4044,1,Amia ocellicauda,1,FALSE
